,tweetids,topics,alltopics,categories,Irrelevant,ThirdPartyObservation,ContinuingNews,Hashtags,Sentiment,MultimediaShare,Factoid,FirstPartyObservation,KnownAlready,Discussion,PastNews,GoodsServices,MovePeople,ServiceAvailable,Advice,Official,SignificantEventChange,InformationWanted,EmergingThreats,Donations,Volunteer,CleanUp,SearchAndRescue,Weather,Unknown,cleanedtweets
113,591907977294143488,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pray for #Nepal where a powerful earthquake has struck. May the Almighty grant them ease to face this calamity with utmost strength. Aameen.
114,591907839355957248,nepalEarthquake2015,nepalEarthquake2015,"['ServiceAvailable', 'Advice']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Gujarat tourist stranded in Nepal/their relative can contact 4 help 2 control room of Guj. govt. Gnagar 079-23251900/902/907/908/914/918
115,591908557815095296,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BBC News - Nepal earthquake: More than 100 dead, many injured"
116,591909140508909569,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Share:- Helpline numbers of the Indian Embassy in Nepal. +977 9581107021 +977 9851135141 Some other Helpline no...
117,591906203543830529,nepalEarthquake2015,nepalEarthquake2015,['Factoid'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28 tourists from Hyderabad and 30 from Guntur in #Kathmandu. All Safe.
118,591906473283817472,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews', 'Sentiment']",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114 dead in Kathmandu earthquake may they rest in peace #NepalQuake
119,591907490956062720,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'Official']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"More than 100 people killed in powerful Nepal earthquake, say government officials and police -"
120,591907705998200833,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patan is where I was born, my home, my city. It's so devastating to see the state it is in now. Oh lord.. Have mercy!"
121,591909472315920384,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Just heard you on the radio talking about a CDN at Everest and now I'm hoping he's okay. #NepalEarthquake
122,591909693611585536,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lifts up the country of Nepal during this time of the disaster. May the Lord be refuge of the people.
123,591906241238077440,nepalEarthquake2015,nepalEarthquake2015,"['Sentiment', 'Irrelevant']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nepal earthquake and bb concert. now i'm torn between feeling happy or sad.
124,591907778077134848,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'Official', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Preliminary death toll from Nepal Home Ministry is now 211. Thousands have been injured.
125,591908085070856192,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Really saddened by visuals of #Nepal after the #earthquake. May they find all d help n strength dey need 2 bear dis tragedy n recover n rise
126,591906395106234368,nepalEarthquake2015,nepalEarthquake2015,"['ServiceAvailable', 'Sentiment']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,My sincere condolences for your loss #Nepal and #India! #Pak #Govt and #PakArmy #Airforce Ready To Take Part In Rescue Operation #BigHeart
127,591909609029259264,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'Transparent Direct #NepalQuake 2015 #Earthquake Relief' via
128,591908136908230657,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Time To Start the help not to make discussion in Nepal like Kashmir
129,591906341893120000,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#Kathmandu's Tribhuvan Airport is currently closed due to #lEarthquake. #Nepal airspace deserted. via
130,591905390272520192,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A crucial tool in a situation like #NepalQuake #NepalEarthquake...Google's People Finder.
131,591906113408274432,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'ContinuingNews']",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Devastating pictures of #NepalEarthQuake
132,591909823635001346,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'KnownAlready']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Key facts about Nepal, site of magnitude-7.8 quake - #HeadlineNews #news"
133,591906534805938176,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'ContinuingNews']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PANIC IN NEPAL: Strong quake hits capital, causing major damage, injuries"
134,591903889319796736,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Who was Gajendra Singh ? Today no news boz , of earthquake in Nepal/India - this is INDIA . We forget eveything in 3 days till useful for us"
135,591904385828950017,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Live: Nepal cabinet meets to seek foreign help, 114 feared dead after massive quake via"
136,591908120080850944,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Over 100 dead in one of the most severe earthquakes in Nepal's history
137,591907384877973504,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#BeingIndian mourns the loss of the lives in the #earthquake that hit Nepal today. We hope you find the strength to recover soon.
138,591906190529028096,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Magnitude 7.9 quake with epicentre between Pokhara and Kathmandu felt as far away as Delhi and Dhaka.
139,591907685957763072,nepalEarthquake2015,nepalEarthquake2015,"['ServiceAvailable', 'Sentiment']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Pakistan expresses solidarity with earthquake victims of Nepal &amp; India, FO says NDMA ready to dispatch relief goods at short notice by CNBC…"
140,591907503606226945,nepalEarthquake2015,nepalEarthquake2015,['SignificantEventChange'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3Novices:Nepal quake: Flights to Kathmandu put on hold Budget carrier SpiceJet and IndiGo have also decided not to…
141,591907246356959232,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'ContinuingNews']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strong earthquake strikes Nepal - BBC News
142,591907531829616640,nepalEarthquake2015,nepalEarthquake2015,"['SignificantEventChange', 'ServiceAvailable']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,#NepalEarthquake Tribhuvan Int. Arprt #Kathmandu closed 4 operations flights diverted but run way n safe condition
143,591906327770836992,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prayers and thoughts with those affected by the earthquake #nepal
144,591907320105279488,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'ServiceAvailable']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"#NepalQuake | Deep Kumar Upadhyay, Nepal's ambassador to India, says Airport's now open"
145,591908835264221184,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tragedy in the mountain kingdom: Nepal earthquake - more than 100 dead, many injured"
146,591904807025188864,nepalEarthquake2015,nepalEarthquake2015,"['GoodsServices', 'Sentiment']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"When you go out for Momos this evening, ask and reassure the sellers. Most of them have their families in Nepal and they might be stuck too."
147,591909655523254272,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sad to hear the news about the massive #earthquake in #Nepal. I am hoping that news about all of…
148,591909503563538433,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Breaks my heart. I had wanted to go see it for awhile. Now that is not going to happen.
149,591903131505659904,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absolutely devastated by the destruction to my old home #Nepal
150,591908613146288129,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Just launched: Google Person Finder HT
151,591903857657151488,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frightful images! Our prayers echo for everyone affected. #earthquake #IndiaWithNepal
152,591906736438513664,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'Factoid', 'Sentiment']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It's sad.
153,591908141584945152,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A fellow blue is in the earthquake affected area in Nepal right now. Please pray for him #NepalQuake
154,591909033579188224,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Prasad plz do it fast. My family is there. Real worried about them. Have not been able to contact them. #NepalQuake
155,591906354945634304,nepalEarthquake2015,nepalEarthquake2015,"['FirstPartyObservation', 'Sentiment', 'Discussion']",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes ppl known 2 me on that trip starting 22nd at Kathmandu and 2 b somewhere around Pokra by now unable 2 contact
156,591908124803485699,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Joke of the day
157,591907359728926722,nepalEarthquake2015,nepalEarthquake2015,['InformationWanted'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,my friend is in nepal. Her name is Daisy Rana please help me to contact her!!!..i'm trying but i'm not getting the signal please h
158,591906860195708929,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,may god bless nepal
159,591906158492852225,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Whats up now?
160,591909433829011456,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prayers go out to my friends in #nepal I will see if my art can help fundraise for relief efforts. — feeling emotional
161,591908564123459584,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'KnownAlready']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"At Least 100 Believed Killed in Nepal Earthquake, Tremors Across North India:"
162,591906128654565376,nepalEarthquake2015,nepalEarthquake2015,"['SignificantEventChange', 'Factoid']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,""": 5.0 earthquake, 31km NNW of Nagarkot, Nepal. Apr 25 15:15 at epicenter (21m ago, depth 10km). """
163,591905456597106689,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"our affection from Madrid Spain, there we were this summer from Nepal"
164,591909466561470464,nepalEarthquake2015,nepalEarthquake2015,"['EmergingThreats', 'Factoid']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Nepal Earthquake : Tremors felt in various parts of Chennai - Thanthi TV - TamilTwin
165,591903330449907712,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thoughts are with the families in #Nepal
166,591908943271591936,nepalEarthquake2015,nepalEarthquake2015,['InformationWanted'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Has Kathmandu airport reopened? If not, where and how will that huge plane land?"
167,591908737545175040,nepalEarthquake2015,nepalEarthquake2015,['MultimediaShare'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KTM Durbar Square before and after. The 2 structures on the left are now the rubble below. #Nepal #NepalEarthquake
168,591906251300151297,nepalEarthquake2015,nepalEarthquake2015,['Factoid'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toll crossing 300.
169,591907880552521728,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thinking of everyone in nepal please all stay safe xxx
170,591908832336433153,nepalEarthquake2015,nepalEarthquake2015,"['FirstPartyObservation', 'EmergingThreats', 'Sentiment']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"#earthquakeindia Judging by the nature of tremors in Lakhimpur,one can only imagine the plight of people in Nepal...may God be with them!!"
171,591906490090278912,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,#google person finder for #earthquake
172,591907210315239424,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'ContinuingNews']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PM speaks to PM of #Nepal
173,591906240277557248,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'Factoid', 'Sentiment']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heared that 114 peoples died fr earthquake there in nepal n its d least they knew OHMYGOD pls incline ur ears to them who evn being helpless
174,591907032774508544,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,What an unspeakable tragedy... Before / After pictures of the Dharahara Tower in Kathmandu... #NepalQuake
175,591907293014466561,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I guess they didn't did mistake. Innovation + Bad timing = Blunder Think how to help #Nepal, instead of.. (1/2)"
176,591909782220484608,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'KnownAlready']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Strong earthquake hits #Nepal's capital of #Kathmandu, reports of houses damaged"
177,591906654536400896,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'Sentiment']",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,God bless them..
178,591910854758502401,nepalEarthquake2015,nepalEarthquake2015,['Factoid'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,So this is a news ! Wah
179,591910393477365760,nepalEarthquake2015,nepalEarthquake2015,"['Sentiment', 'KnownAlready']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Words fail me. You cannot make this shit up. #NepalEarthquake
180,591912029801197568,nepalEarthquake2015,nepalEarthquake2015,['MultimediaShare'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#TNN :: Kathmandu earthquake leaves buildings in ruins as death toll rises - video
181,591911076700106752,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moron speak :-P
182,591910414444863488,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'Discussion']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"how is Bruce Jenner transitioning into a woman getting more coverage than 100 dead after an earthquake in Nepal, our world is so bizarre."
183,591910752610492418,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#PrayForNepal be strong.
184,591911988978155520,nepalEarthquake2015,nepalEarthquake2015,"['FirstPartyObservation', 'Factoid']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very relieved to report that the children and staff at our residential facilities in Kathmandu are safe and well...
185,591910555230851072,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'Factoid', 'KnownAlready']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""": A 7.9 magnitude earthquake has hit 50 miles east of Pokhara, #Nepal. "" #restlessearth"
186,591910068385353728,nepalEarthquake2015,nepalEarthquake2015,['MultimediaShare'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tragedy in nepal
187,591910918088314881,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'Factoid', 'Sentiment']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blessings for all influenced
188,591911201270956032,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'ServiceAvailable', 'Factoid']",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,#NepalQuake #EMERGENCY Contact Numbers
189,591910070600015873,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'KnownAlready']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not good: Nepal earthquake: more than a hundred people dead - live updates
190,591910796298493952,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,must learn 2 do more 4 children+families /w asd in natural disasters #science #NepalQuake
191,591910996970606592,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pray.
192,591910567679369216,nepalEarthquake2015,nepalEarthquake2015,"['ServiceAvailable', 'Official']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Pompous, officious, gaseous, parochial me-toism of the most annoying type"
193,591911951208353793,nepalEarthquake2015,nepalEarthquake2015,['Donations'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Dear : After the success of Far Cry 4, it would be wonderful if you might consider a donation to earthquake relief in Nepal."
194,591911610886807552,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Talking to Interior Minister in #Nepal to get latest on unfolding tragedy and #earthquake
195,591910863960834048,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'Sentiment', 'Discussion']",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vultures as #Churchagents swarming in #NepalEarthquake to enjoy #PredatoryProselytising during human tragedy! Shame
196,591910774840414208,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'KnownAlready']",0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.9-magnitude earthquake strikes Nepal, damage reported (VIDEO)"
197,591911049760116737,nepalEarthquake2015,nepalEarthquake2015,"['Volunteer', 'ServiceAvailable']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,#NepalQuakeRelief Volunteer request #IndiaWithNepal
198,591910046998482944,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Thank you India..
199,591911568390000640,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,God bless the victims of the Nepal earthquake.
200,591912030292017152,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,What the fuck. This is not Nepal. WHAT THE FUCK.
201,591912017914568704,nepalEarthquake2015,nepalEarthquake2015,"['ServiceAvailable', 'Factoid']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4 Tonne relief materials carrying food &amp; medicines Earth excavation equipments have been sent to Nepal from India
202,591912051288576001,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'PastNews']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,news:Nepal hit by 7.5 magnitude earthquake -
203,591910259549044736,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'KnownAlready']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,More than 100 killed as Powerful Earthquake Rocks Nepal (PHOTOS)
204,591911143787995136,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'ServiceAvailable']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Roadside hospitals - #earthquake #Nepal -
205,591910835930312704,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,These RSS will help quietly &amp; efficiently.
206,591910973562195968,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,please share
