,tweetids,topics,alltopics,categories,ThirdPartyObservation,Factoid,ContinuingNews,EmergingThreats,Advice,PastNews,Irrelevant,Sentiment,Discussion,SearchAndRescue,FirstPartyObservation,Donations,MultimediaShare,Volunteer,GoodsServices,MovePeople,Official,ServiceAvailable,CleanUp,InformationWanted,SignificantEventChange,KnownAlready,Weather,Hashtags,Unknown,cleanedtweets
1885,369125457158881280,manilaFloods2013,manilaFloods2013,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,: TS #MaringPH Strength: Maximum winds of 75 kph near the center and gustiness of 90 kph; Movement: Forecast to move Southeast a…
1886,369142238564974592,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Well, it's not that bad for us here, but I heard in the news that there are already waist-deep floods in some places in Manila."
1887,369153357673287680,manilaFloods2013,manilaFloods2013,"['FirstPartyObservation', 'Factoid']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I am wide awake monitoring the flood waters. Our street is submerged and the water's up at our gates. Why can't the rain stop? #MaringPH
1888,369171409945112577,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"with all the pork barrel given, why are we having all this flood all over Metro Manila right now? Exempted ba kayo sa judgements, politikos"
1889,369182797467889664,manilaFloods2013,manilaFloods2013,['Factoid'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A red rainfall advisory is issued when downpours constitute an emergency. This means we should be ready to evacuate to safety. #MaringPH
1890,369190234002432002,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: This rain must be traumatic for the Ondoy victims. Let's all pray for the best but be ready for the worst. #MaringPH
1891,369195376181399552,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"its 4:32 in the morning still raining :((((( BAHA NA SA MANILA :""( #RainRainGoAway"
1892,369218700726902784,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": LIPA CITY: Classes in all levels suspended today, Aug 19. #MaringPH #walangpasok"
1893,369222748234465280,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BE SAFE AND PRAY GUYS! #MaringPH
1894,369225315152703489,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: PRIVATE SECTOR work suspension is at the discretion of companies. Call your HR for info. | #maringupdates
1895,369227894649663488,manilaFloods2013,manilaFloods2013,"['FirstPartyObservation', 'MultimediaShare']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: Tweet us #MaringPH photos using #FloodPH and follow updates on this LIVE BLOG:
1896,369236564284420096,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Di ako papasok today. I cannot risk my safety. Damn you #MaringPH
1897,369239093411975168,manilaFloods2013,manilaFloods2013,"['Factoid', 'Official']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": Twitter accounts for updates, relief, rescue #marin… #maringPH #reliefPH #rescuePH"
1898,369258760516009984,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"To those using #rescueph pls include name, COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue requests"
1899,369259460956405761,manilaFloods2013,manilaFloods2013,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": For rescue/assistance concerns, pls use #rescueph unified hashtag so relevant orgs/agencies can properly monitor and attend..."
1900,369260241105326082,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"In times like this, people should know how to follow protocol for rescue purposes. #MaringPH"
1901,369261168033927169,manilaFloods2013,manilaFloods2013,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": To those using #rescueph pls include name, COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue…"
1902,369265161011355649,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep safe everyone! #maringPH Pray to God that the rain would stop.
1903,369269485368139776,manilaFloods2013,manilaFloods2013,"['ThirdPartyObservation', 'Factoid']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: FYI take note of these numbers: Emergency hotlines via #rescuePH
1904,369272148721799169,manilaFloods2013,manilaFloods2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ALERT: Areas affected by Orange Rainfall Warning: Batangas, Zambales &amp; Bataan. Expect rains for the next 3 hrs. #habagat"
1905,369275307041099776,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manila is flooding .. And im here saying, where the hell is the flood waters? Hahaha jk #staysafe"
1906,369280113734459392,manilaFloods2013,manilaFloods2013,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,": If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find yo…"
1907,369281468473679872,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": #KeepSafe people of Luzon, and Let us #Pray and help typhoon #MaringPH affected areas thru #ReliefPH operations. …"
1908,369285583102681088,manilaFloods2013,manilaFloods2013,['Advice'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: We would like to encourage everyone to submit their #rescuePH requests to so we can easily collate inf…
1909,369288112276373504,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainy Morning na naman :( let us #Pray for the #FloodVictims and for #floodPH :))
1910,369289341211639808,manilaFloods2013,manilaFloods2013,"['FirstPartyObservation', 'Factoid', 'Official']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": FLOOD UPDATES: as of 10:45 AM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont)"
1911,369291111186980864,manilaFloods2013,manilaFloods2013,"['FirstPartyObservation', 'EmergingThreats', 'Official']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": #rescuePH Dela Paz, Biñan(?) Laguna. Newly kidney operated Tita currently on rooftop with other family due to flood. Please …"
1912,369291291558813696,manilaFloods2013,manilaFloods2013,"['ThirdPartyObservation', 'EmergingThreats']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep safe to those who are in the area of Northern Luzon which is being flooded right now. #MaringPH
1913,369293250298785792,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stay safe twittamz.. #FloodPH
1914,369294407905714176,manilaFloods2013,manilaFloods2013,"['Weather', 'ContinuingNews', 'Sentiment']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,": JUST IN: #MaringPH maintains strength but is almost stationary, says . More in this bulletin:"
1915,369296572174958592,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Let's just stay home and be safe. :) #MaringPH
1916,369296647655653376,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": #FloodPH BDO advisory: All branches in NCR, affected areas closed today , via"
1917,369299537526927362,manilaFloods2013,manilaFloods2013,"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flood waters in Manila turn a street into an unintended swimming hole for kids #weatheralert
1918,369304264520126464,manilaFloods2013,manilaFloods2013,"['FirstPartyObservation', 'MultimediaShare', 'Official']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,": FLOOD UPDATES: as of 11:18 AM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont)"
1919,369310874743218177,manilaFloods2013,manilaFloods2013,['Advice'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Please make use of the hashtag #StaySafeDLSU for Lasallians and #RescuePH for our countrymen who need rescuing. Please d…
1920,369313986916798466,manilaFloods2013,manilaFloods2013,"['Weather', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,: BREAKING: Maring changes direction; likely to stay in Phl area till Thurs. #MaringPH via PhlStar
1921,369314796442615808,manilaFloods2013,manilaFloods2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": PHOTO: Flooding in Cainta town, Rizal province, east of Manila #FloodPH"
1922,369328302093107200,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Help victims of Maring. Pls donate to the Red Cross. GLOBE subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH"
1923,369328885080403969,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Help victims of Maring. Pls donate to the Red Cross. GLOBE subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH"
1924,369329220628934656,manilaFloods2013,manilaFloods2013,['Factoid'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,List of emergency hotlines: #MaringPH
1925,369332613808283648,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Stay safe, family and friends back home! #praying #FloodPH"
1926,369332894826651648,manilaFloods2013,manilaFloods2013,"['ServiceAvailable', 'Official']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Emergency Hotlines #MaringPH #RescuePH
1927,369333976982245377,manilaFloods2013,manilaFloods2013,"['Weather', 'Official', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,": FLOOD UPDATES: as of 1:32 PM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont)"
1928,369341975515766785,manilaFloods2013,manilaFloods2013,"['FirstPartyObservation', 'EmergingThreats', 'Official']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": FLOOD UPDATES:as of 1:55 PM, (MANILA) Recto Morayta-gutter deep. Rizal Recto -1/2 tire deep. Taft Kalaw (cont)"
1929,369347008668004354,manilaFloods2013,manilaFloods2013,"['FirstPartyObservation', 'EmergingThreats', 'Official']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": FLOOD UPDATES: as of 2:27 PM, (MANILA) Recto Morayta - (SUBSIDED). Rizal Recto - 1/2 tire deep. Taft Kalaw (cont)"
1930,369350146007375872,manilaFloods2013,manilaFloods2013,"['FirstPartyObservation', 'EmergingThreats', 'Official']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": FLOOD UPDATES: as of 1:55 PM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont)"
1931,369350150210088960,manilaFloods2013,manilaFloods2013,"['SearchAndRescue', 'FirstPartyObservation', 'SignificantEventChange']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sir until now no rescue at the place i tweeted earlier at mercedes homes3 biñan laguna. Thank you! #RescuePH
1932,369353690219438081,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,British nationals who have been affected by #MaringPH heavy rain or floods &amp; require assistance may call (02) 8582200. Take care!
1933,369356949197828097,manilaFloods2013,manilaFloods2013,"['Factoid', 'Official']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": FLOOD UPDATES: as of 3:13 PM, (MANILA) All reported foodings in MANILA are already subsided. (SOUTHERN) (cont)"
1934,369357095994261504,manilaFloods2013,manilaFloods2013,['Donations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH"
1935,369359386088468480,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Year-old photos of Manila floods go viral, confuse netizens - GMA News Online has verified that a slideshow of flo..."
1936,369364721222176768,manilaFloods2013,manilaFloods2013,"['Weather', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Heavy rain brings floods to Philippines; markets, offices shut: MANILA (Reuters) - Heavy rain in the Philippin..."
1937,369376146494091264,manilaFloods2013,manilaFloods2013,['Donations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": Help victims of #Maring. Please donate to the Red Cross. GLOBE subscribers, please text RED &lt;5, 25, 50, 100 or 300&gt; to 28…"
1938,369376184238231552,manilaFloods2013,manilaFloods2013,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Just saw pictures of Manila under siege by water. Asked my mom if it's baha in our area and she said not at all. #binayforpresident
1939,369376221995347968,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Let us all pray for every Filipino affected by #Maring and other calamities.
1940,369377702601445376,manilaFloods2013,manilaFloods2013,"['ThirdPartyObservation', 'Factoid']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLOOD UPDATES: as of 4:33 PM, (MANILA) All reported floods in MANILA have already subsided. (SOUTHERN)..."
1941,369378226889428992,manilaFloods2013,manilaFloods2013,['Donations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH"
1942,369380470842093569,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Now watching the live press briefing of NDRRMC on GMA News TV #NewsTVLive #MaringPH #UlanPH #BahaPH
1943,369386699375120384,manilaFloods2013,manilaFloods2013,['Factoid'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""": FLOOD UPDATES: as of 5:02 PM, (MANILA) All reported floods in MANILA have already subsided. (SOUTHERN)... """
1944,369403069752025088,manilaFloods2013,manilaFloods2013,"['MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": Rainfall amount in the Philippines as of Aug 19, 2013 06:02 PM. via #MaringPH #FloodPH"
1945,369404172849795072,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": "": Take time to RETWEET this #PrayForThePhilippines #MaringPH """
1946,369406123188555776,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Take time to RETWEET this #PrayForThePhilippines #MaringPH
1947,369410447507603457,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": UPDATED list of class suspensions for tomorrow, August 20 #MaringUpdates"
1948,369417145836244992,manilaFloods2013,manilaFloods2013,"['ThirdPartyObservation', 'EmergingThreats']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: RT Rep. : Tirona Hiway near SM Bacoor Passable only for buses.Not safe for light vehicles.#MaringPH
1949,369422355161825281,manilaFloods2013,manilaFloods2013,['Donations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Blasted rain. Let's help those affected! &gt; RT : For #maringPH Text donations RED&lt;space&gt;AMOUNT to 2899 (Globe) …
1950,369426541068828672,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Let's all pray for those affected by #MaringPH to be safe and out of harms way. Stay safe, Lasallians!"
1951,369428759847239681,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRAYERS UP!!! To all those who are affected by the floods in Manila specially in Cavite may God keep you safe. :)
1952,369430521467531264,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,condolence to the family of my friend's friend. she died because of the damn flood in manila. rest in peace love. :(
1953,369431561663303682,manilaFloods2013,manilaFloods2013,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": SKYWAY UPDATE: #FloodPH at Buendia off-ramp. Buendia exit will be closed, via"
1954,369442903052931072,manilaFloods2013,manilaFloods2013,['InformationWanted'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,": If you or someone you know requires aid &amp; relief services, tweet details using the #reliefPH hashtag. is monitoring."
1955,369444702392553472,manilaFloods2013,manilaFloods2013,"['Weather', 'MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,": Rainfall amount in the Philippines as of Aug 19, 2013 09:02 PM. via #FloodPH"
1956,369452478640570368,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,will welcome the day when this website can be taken down. #reliefPH #maringPH
1957,369452562530836480,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Strong storm hit our capital city, Manila. :/ A lot if strong floods there."
1958,369458384228974592,manilaFloods2013,manilaFloods2013,['InformationWanted'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"If you or someone you know is in need of rescue, please tweet name, exact location and contact info with hashtag #RescuePH"
1959,369468115010088962,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: 5 ways your phone can save your life during a typhoon #RescuePH #WalangPasok
1960,369469897606066178,manilaFloods2013,manilaFloods2013,['Donations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Angels we are all SMART users let's donate just text RED &lt;amount&gt; send to 4143 GO! #RescuePH …
1961,369472988795502592,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#MaringPH + #HabagatPH = Rain and Flood #Adamsonian + #Benildean + #Rizalian + #Prayers = No More Maring and Habagat
1962,369474771387297792,manilaFloods2013,manilaFloods2013,['Weather'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,: PAGASA 11pm bulletin: Tropical Storm Maring has intensified as it remains almost stationary #MaringPH
1963,369478542041821184,manilaFloods2013,manilaFloods2013,"['Weather', 'MultimediaShare']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,": [PHOTO] At 11pm today, tropical Storm #MaringPH has intensified as it remained almost stationary. | via ht…"
1964,369479024398974978,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The news is LITERALLY flooded with rain, rain, and rain that brought by #MaringPH"
1965,369481389973860352,manilaFloods2013,manilaFloods2013,"['Weather', 'MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,: ALERT: Tropical Storm #MARING” has intensified as it remained almost stationary.| via #MaringPH
1966,369494400713236480,manilaFloods2013,manilaFloods2013,"['FirstPartyObservation', 'Weather', 'EmergingThreats']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Hasn't stopped raining though! Flood all over manila #badweather #bagyongmaring
1967,369496145552097280,manilaFloods2013,manilaFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Le'ts help! Please RETWEET | #ReliefPH: Help tropical storm 'Maring' victims via
1968,369498779575005184,manilaFloods2013,manilaFloods2013,"['Weather', 'EmergingThreats', 'Official']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,: WEATHER BULLETIN No. 7 Tropical Cyclone Alert: Tropical Storm “#MaringPH” Issued at 11:00PM 19 August 2013...
